universe,grp,rate,yrs,start,deep,mult
B_natural25,GLM+GRAM+UNI+XRP,20.35,8.36,2018-04-27,False,4.70467200262803
B_natural25,GRAM+RENDER+UNI+XRP,26.61,8.36,2018-04-27,False,7.188405262720851
B_natural25,FIL+GRAM+UNI+XRP,46.35,8.36,2018-04-27,False,24.136994740256082
B_natural25,GRAM+UNI+XRP+ZEC,38.02,8.36,2018-04-27,True,14.788199911363208
B_natural25,BNB+GRAM+UNI+XRP,51.65,8.84,2017-11-03,False,39.686878854295664
B_natural25,BCH+GRAM+UNI+XRP,19.85,8.36,2018-04-27,True,4.543745528043237
B_natural25,AAVE+GRAM+LINK+XRP,32.43,8.36,2018-04-27,False,10.466612091750449
B_natural25,GRAM+HYPE+LINK+XRP,29.9,8.36,2018-04-27,False,8.907841952819288
B_natural25,GRAM+LINK+RAY+XRP,42.3,8.36,2018-04-27,False,19.089430172059014
B_natural25,GLM+GRAM+LINK+XRP,32.22,8.36,2018-04-27,False,10.328665139707457
B_natural25,GRAM+LINK+RENDER+XRP,39.16,8.36,2018-04-27,False,15.840925512702851
B_natural25,FIL+GRAM+LINK+XRP,62.6,8.36,2018-04-27,False,58.205995972317886
B_natural25,GRAM+LINK+XRP+ZEC,46.98,8.36,2018-04-27,True,25.019516448708547
B_natural25,BNB+GRAM+LINK+XRP,60.31,8.84,2017-11-03,False,64.8413172249975
B_natural25,BCH+GRAM+LINK+XRP,30.03,8.36,2018-04-27,True,8.98264389310101
B_natural25,AAVE+GRAM+HYPE+XRP,21.96,8.36,2018-04-27,False,5.257479587630212
B_natural25,AAVE+GRAM+RAY+XRP,32.81,8.36,2018-04-27,False,10.720358113397616
B_natural25,AAVE+GLM+GRAM+XRP,23.62,8.36,2018-04-27,False,5.886563865196302
B_natural25,AAVE+GRAM+RENDER+XRP,29.52,8.36,2018-04-27,False,8.692324818054912
B_natural25,AAVE+FIL+GRAM+XRP,51.5,8.36,2018-04-27,False,32.22920631022794
B_natural25,AAVE+GRAM+XRP+ZEC,39.62,8.36,2018-04-27,True,16.284042136403908
B_natural25,AAVE+BNB+GRAM+XRP,52.55,8.84,2017-11-03,False,41.81806697969837
B_natural25,AAVE+BCH+GRAM+XRP,22.14,8.36,2018-04-27,True,5.322702278644221
B_natural25,GRAM+HYPE+RAY+XRP,29.45,8.36,2018-04-27,False,8.653128994057196
B_natural25,GLM+GRAM+HYPE+XRP,18.39,8.36,2018-04-27,False,4.1012247717599655
B_natural25,GRAM+HYPE+RENDER+XRP,25.55,8.36,2018-04-27,False,6.700508377690349
B_natural25,FIL+GRAM+HYPE+XRP,46.38,8.36,2018-04-27,False,24.17838952538685
B_natural25,GRAM+HYPE+XRP+ZEC,35.07,8.36,2018-04-27,True,12.344468700532987
B_natural25,BNB+GRAM+HYPE+XRP,50.37,8.84,2017-11-03,False,36.82179922022785
B_natural25,BCH+GRAM+HYPE+XRP,18.78,8.36,2018-04-27,True,4.215549206942932
B_natural25,GLM+GRAM+RAY+XRP,27.8,8.36,2018-04-27,False,7.773165920642251
B_natural25,GRAM+RAY+RENDER+XRP,29.95,8.36,2018-04-27,False,8.9365467753966
B_natural25,FIL+GRAM+RAY+XRP,46.45,8.36,2018-04-27,False,24.27522050370813
B_natural25,GRAM+RAY+XRP+ZEC,50.57,8.36,2018-04-27,True,30.612122696572886
B_natural25,BNB+GRAM+RAY+XRP,69.52,8.84,2017-11-03,False,106.2461354887066
B_natural25,BCH+GRAM+RAY+XRP,28.75,8.36,2018-04-27,True,8.269645776116823
B_natural25,GLM+GRAM+RENDER+XRP,23.1,8.36,2018-04-27,False,5.682733929853049
B_natural25,FIL+GLM+GRAM+XRP,39.82,8.36,2018-04-27,False,16.48008053003195
B_natural25,GLM+GRAM+XRP+ZEC,37.88,8.36,2018-04-27,True,14.663264102472814
B_natural25,BNB+GLM+GRAM+XRP,51.57,8.84,2017-11-03,False,39.50218652926859
B_natural25,BCH+GLM+GRAM+XRP,18.88,8.36,2018-04-27,True,4.2453112644933375
B_natural25,FIL+GRAM+RENDER+XRP,41.05,8.36,2018-04-27,False,17.732053645092133
B_natural25,GRAM+RENDER+XRP+ZEC,46.38,8.36,2018-04-27,True,24.17838952538685
B_natural25,BNB+GRAM+RENDER+XRP,60.95,8.84,2017-11-03,False,67.16581242029301
B_natural25,BCH+GRAM+RENDER+XRP,25.14,8.36,2018-04-27,True,6.519763155965317
B_natural25,FIL+GRAM+XRP+ZEC,68.86,8.36,2018-04-27,True,79.82224204571472
B_natural25,BNB+FIL+GRAM+XRP,84.31,8.84,2017-11-03,False,222.56264205921724
B_natural25,BCH+FIL+GRAM+XRP,44.89,8.36,2018-04-27,True,22.19632769343553
B_natural25,BNB+GRAM+XRP+ZEC,62.13,8.84,2017-11-03,True,71.64605845842077
B_natural25,BCH+GRAM+XRP+ZEC,35.3,8.36,2018-04-27,True,12.521304571148288
B_natural25,BCH+BNB+GRAM+XRP,49.12,8.84,2017-11-03,True,34.202457497903474
B_natural25,GRAM+LINK+POL+UNI,47.42,7.65,2019-01-11,False,19.474060393004187
B_natural25,AAVE+GRAM+POL+UNI,45.14,7.38,2019-04-19,False,15.631078219399798
B_natural25,GRAM+HYPE+POL+UNI,46.12,7.38,2019-04-19,False,16.42696443674466
B_natural25,GRAM+POL+RAY+UNI,64.78,7.38,2019-04-19,False,39.88000454088004
B_natural25,GLM+GRAM+POL+UNI,45.58,7.38,2019-04-19,False,15.984190874630524
B_natural25,GRAM+POL+RENDER+UNI,53.68,7.38,2019-04-19,False,23.83614708669337
B_natural25,FIL+GRAM+POL+UNI,81.5,7.38,2019-04-19,False,81.3784708171545
B_natural25,GRAM+POL+UNI+ZEC,62.87,7.47,2019-03-15,True,38.23428648291378
B_natural25,BNB+GRAM+POL+UNI,67.26,8.84,2017-11-03,False,94.35960131414784
B_natural25,BCH+GRAM+POL+UNI,44.49,7.38,2019-04-19,True,15.121779397223776
B_natural25,AAVE+GRAM+LINK+POL,48.37,7.65,2019-01-11,False,20.45491314057176
B_natural25,GRAM+HYPE+LINK+POL,47.58,7.65,2019-01-11,False,19.636334471996452
B_natural25,GRAM+LINK+POL+RAY,70.31,7.65,2019-01-11,False,58.74719557253216
B_natural25,GLM+GRAM+LINK+POL,52.27,7.65,2019-01-11,False,24.94593349430929
B_natural25,GRAM+LINK+POL+RENDER,60.53,7.65,2019-01-11,False,37.36844048069554
B_natural25,FIL+GRAM+LINK+POL,93.03,7.65,2019-01-11,False,153.1192529861196
B_natural25,GRAM+LINK+POL+ZEC,66.14,7.65,2019-01-11,True,48.59903847446389
B_natural25,BNB+GRAM+LINK+POL,73.65,8.84,2017-11-03,False,131.4392652756649
B_natural25,BCH+GRAM+LINK+POL,49.73,7.65,2019-01-11,True,21.933730757366032
B_natural25,AAVE+GRAM+HYPE+POL,45.82,7.38,2019-04-19,False,16.179688384117306
B_natural25,AAVE+GRAM+POL+RAY,67.24,7.38,2019-04-19,False,44.488767309248594
B_natural25,AAVE+GLM+GRAM+POL,48.29,7.38,2019-04-19,False,18.31494273203329
B_natural25,AAVE+GRAM+POL+RENDER,56.27,7.38,2019-04-19,False,26.965098912028015
B_natural25,AAVE+FIL+GRAM+POL,88.1,7.38,2019-04-19,False,105.92276551883114
B_natural25,AAVE+GRAM+POL+ZEC,63.76,7.47,2019-03-15,True,39.82286371606297
B_natural25,AAVE+BNB+GRAM+POL,66.86,8.84,2017-11-03,False,92.3833688027289
B_natural25,AAVE+BCH+GRAM+POL,44.99,7.38,2019-04-19,True,15.51225045044062
B_natural25,GRAM+HYPE+POL+RAY,65.1,7.38,2019-04-19,False,40.45511133160804
B_natural25,GLM+GRAM+HYPE+POL,43.54,7.38,2019-04-19,False,14.403243775217128
B_natural25,GRAM+HYPE+POL+RENDER,54.08,7.38,2019-04-19,False,24.297828981144928
B_natural25,FIL+GRAM+HYPE+POL,84.92,7.38,2019-04-19,False,93.39875122035492
B_natural25,GRAM+HYPE+POL+ZEC,61.27,7.47,2019-03-15,True,35.51610138313404
B_natural25,BNB+GRAM+HYPE+POL,64.47,8.84,2017-11-03,False,81.3216835563733
B_natural25,BCH+GRAM+HYPE+POL,43.18,7.38,2019-04-19,True,14.13877562945637
B_natural25,GLM+GRAM+POL+RAY,59.65,7.38,2019-04-19,False,31.578147634278906
B_natural25,GRAM+POL+RAY+RENDER,60.78,7.38,2019-04-19,False,33.26536856010126
B_natural25,FIL+GRAM+POL+RAY,79.76,7.38,2019-04-19,False,75.79399145787744
B_natural25,GRAM+POL+RAY+ZEC,91.98,7.47,2019-03-15,True,130.59369966109966
B_natural25,BNB+GRAM+POL+RAY,87.83,8.84,2017-11-03,False,263.076607739975
B_natural25,BCH+GRAM+POL+RAY,61.92,7.38,2019-04-19,True,35.04593525373208
B_natural25,GLM+GRAM+POL+RENDER,49.22,7.38,2019-04-19,False,19.17977566306823
B_natural25,FIL+GLM+GRAM+POL,74.16,7.38,2019-04-19,False,60.00664009350578
B_natural25,GLM+GRAM+POL+ZEC,65.12,7.47,2019-03-15,True,42.360746926314356
B_natural25,BNB+GLM+GRAM+POL,67.84,8.84,2017-11-03,False,97.29173815645638
B_natural25,BCH+GLM+GRAM+POL,43.41,7.38,2019-04-19,True,14.307252316086927
B_natural25,FIL+GRAM+POL+RENDER,73.59,7.38,2019-04-19,False,58.57230420575606
B_natural25,GRAM+POL+RENDER+ZEC,77.96,7.47,2019-03-15,True,74.11537428605351
B_natural25,BNB+GRAM+POL+RENDER,77.25,8.84,2017-11-03,False,157.58047152606372
B_natural25,BCH+GRAM+POL+RENDER,51.87,7.38,2019-04-19,True,21.840536781128314
B_natural25,FIL+GRAM+POL+ZEC,110.18,7.47,2019-03-15,True,256.89619165036873
B_natural25,BNB+FIL+GRAM+POL,106.89,8.84,2017-11-03,False,618.2116380331631
B_natural25,BCH+FIL+GRAM+POL,80.23,7.38,2019-04-19,True,77.26874711088853
B_natural25,BNB+GRAM+POL+ZEC,78.21,8.84,2017-11-03,True,165.2873057571863
B_natural25,BCH+GRAM+POL+ZEC,59.96,7.47,2019-03-15,True,33.41682036599811
B_natural25,BCH+BNB+GRAM+POL,64.26,8.84,2017-11-03,True,80.40837316002678
B_natural25,AAVE+GRAM+LINK+UNI,29.77,7.65,2019-01-11,False,7.341476795766144
B_natural25,GRAM+HYPE+LINK+UNI,29.69,7.65,2019-01-11,False,7.306925012966182
B_natural25,GRAM+LINK+RAY+UNI,43.84,7.65,2019-01-11,False,16.135391564421425
B_natural25,GLM+GRAM+LINK+UNI,30.66,7.65,2019-01-11,False,7.7355518591247
B_natural25,GRAM+LINK+RENDER+UNI,36.98,7.65,2019-01-11,False,11.102666336076945
B_natural25,FIL+GRAM+LINK+UNI,60.38,7.65,2019-01-11,False,37.10215196726019
B_natural25,GRAM+LINK+UNI+ZEC,48.29,7.65,2019-01-11,True,20.37069135431078
B_natural25,BNB+GRAM+LINK+UNI,57.14,8.84,2017-11-03,False,54.34691037660188
B_natural25,BCH+GRAM+LINK+UNI,30.62,7.65,2019-01-11,True,7.717453965457659
B_natural25,AAVE+GRAM+HYPE+UNI,24.73,5.98,2020-09-11,False,3.7489195054867928
B_natural25,AAVE+GRAM+RAY+UNI,38.83,5.98,2020-09-11,False,7.112958510412864
B_natural25,AAVE+GLM+GRAM+UNI,25.98,5.98,2020-09-11,False,3.9792716883333403
B_natural25,AAVE+GRAM+RENDER+UNI,34.24,5.98,2020-09-11,False,5.81746825431433
B_natural25,AAVE+FIL+GRAM+UNI,68.32,5.98,2020-09-11,False,22.505653098981607
B_natural25,AAVE+GRAM+UNI+ZEC,38.14,7.47,2019-03-15,True,11.173424634024917
B_natural25,AAVE+BNB+GRAM+UNI,47.06,8.84,2017-11-03,False,30.24488411759904
B_natural25,AAVE+BCH+GRAM+UNI,21.9,6.78,2019-11-22,True,3.8291742000633686
B_natural25,GRAM+HYPE+RAY+UNI,37.43,5.98,2020-09-11,False,6.694646473949572
B_natural25,GLM+GRAM+HYPE+UNI,21.66,5.98,2020-09-11,False,3.229861625029431
B_natural25,GRAM+HYPE+RENDER+UNI,31.99,5.98,2020-09-11,False,5.258178833330732
B_natural25,FIL+GRAM+HYPE+UNI,64.89,5.98,2020-09-11,False,19.898577078285882
B_natural25,GRAM+HYPE+UNI+ZEC,37.18,7.47,2019-03-15,True,10.606259898183884
B_natural25,BNB+GRAM+HYPE+UNI,45.93,8.84,2017-11-03,False,28.251278670294464
B_natural25,BCH+GRAM+HYPE+UNI,21.63,6.78,2019-11-22,True,3.772037413609716
B_natural25,GLM+GRAM+RAY+UNI,34.08,5.98,2020-09-11,False,5.7761269224598095
B_natural25,GRAM+RAY+RENDER+UNI,37.21,5.98,2020-09-11,False,6.6308143811763225
B_natural25,FIL+GRAM+RAY+UNI,63.52,5.98,2020-09-11,False,18.930141190342564
B_natural25,GRAM+RAY+UNI+ZEC,57.49,7.47,2019-03-15,True,29.74950767579792
B_natural25,BNB+GRAM+RAY+UNI,62.86,8.84,2017-11-03,False,74.5486125806895
B_natural25,BCH+GRAM+RAY+UNI,37.33,6.78,2019-11-22,True,8.591115306262356
B_natural25,GLM+GRAM+RENDER+UNI,27.49,5.98,2020-09-11,False,4.273140812311589
B_natural25,FIL+GLM+GRAM+UNI,53.78,5.98,2020-09-11,False,13.111764560180946
B_natural25,GLM+GRAM+UNI+ZEC,37.6,7.47,2019-03-15,True,10.851248300959409
B_natural25,BNB+GLM+GRAM+UNI,46.26,8.84,2017-11-03,False,28.821065388581342
B_natural25,BCH+GLM+GRAM+UNI,19.94,6.78,2019-11-22,True,3.430648489427042
B_natural25,FIL+GRAM+RENDER+UNI,55.37,5.98,2020-09-11,False,13.943623612106592
B_natural25,GRAM+RENDER+UNI+ZEC,47.69,7.47,2019-03-15,True,18.409951567725468
B_natural25,BNB+GRAM+RENDER+UNI,54.36,8.84,2017-11-03,False,46.41382558405154
B_natural25,BCH+GRAM+RENDER+UNI,27.88,6.78,2019-11-22,True,5.298120298655403
B_natural25,FIL+GRAM+UNI+ZEC,72.01,7.47,2019-03-15,True,57.489179194181375
B_natural25,BNB+FIL+GRAM+UNI,76.26,8.84,2017-11-03,False,149.96823822095735
B_natural25,BCH+FIL+GRAM+UNI,50.05,6.78,2019-11-22,True,15.663185032714422
B_natural25,BNB+GRAM+UNI+ZEC,59.51,8.84,2017-11-03,True,62.03619735158082
B_natural25,BCH+GRAM+UNI+ZEC,35.86,7.47,2019-03-15,True,9.867209031695428
B_natural25,BCH+BNB+GRAM+UNI,44.93,8.84,2017-11-03,True,26.58516151131194
B_natural25,AAVE+GRAM+HYPE+LINK,30.23,7.65,2019-01-11,False,7.542919281760312
B_natural25,AAVE+GRAM+LINK+RAY,48.76,7.65,2019-01-11,False,20.869843775842284
B_natural25,AAVE+GLM+GRAM+LINK,34.25,7.65,2019-01-11,False,9.51797044587383
B_natural25,AAVE+GRAM+LINK+RENDER,41.62,7.65,2019-01-11,False,14.325279818702949
B_natural25,AAVE+FIL+GRAM+LINK,68.41,7.65,2019-01-11,False,53.91557612458752
B_natural25,AAVE+GRAM+LINK+ZEC,48.45,7.65,2019-01-11,True,20.539437457062466
B_natural25,AAVE+BNB+GRAM+LINK,57.52,8.84,2017-11-03,False,55.51976454859696
B_natural25,AAVE+BCH+GRAM+LINK,31.44,7.65,2019-01-11,True,8.095911662378048
B_natural25,GRAM+HYPE+LINK+RAY,44.98,7.65,2019-01-11,False,17.139846569369134
B_natural25,GLM+GRAM+HYPE+LINK,29.23,7.65,2019-01-11,False,7.110982078158869
B_natural25,GRAM+HYPE+LINK+RENDER,37.55,7.65,2019-01-11,False,11.461027369605564
B_natural25,FIL+GRAM+HYPE+LINK,64.35,7.65,2019-01-11,False,44.73405520833331
B_natural25,GRAM+HYPE+LINK+ZEC,44.55,7.65,2019-01-11,True,16.754768610672105
B_natural25,BNB+GRAM+HYPE+LINK,54.34,8.84,2017-11-03,False,46.36069136692661
B_natural25,BCH+GRAM+HYPE+LINK,29.54,7.65,2019-01-11,True,7.242521269470122
B_natural25,GLM+GRAM+LINK+RAY,42.26,7.65,2019-01-11,False,14.828029909421254
B_natural25,GRAM+LINK+RAY+RENDER,43.08,7.65,2019-01-11,False,15.494544934664894
B_natural25,FIL+GRAM+LINK+RAY,59.47,7.65,2019-01-11,False,35.521746109510076
B_natural25,GRAM+LINK+RAY+ZEC,69.99,7.65,2019-01-11,True,57.908032607887776
B_natural25,BNB+GRAM+LINK+RAY,76.8,8.84,2017-11-03,False,154.0789053602133
B_natural25,BCH+GRAM+LINK+RAY,46.16,7.65,2019-01-11,True,18.23636549273863
B_natural25,GLM+GRAM+LINK+RENDER,34.27,7.65,2019-01-11,False,9.528823116457229
B_natural25,FIL+GLM+GRAM+LINK,57.12,7.65,2019-01-11,False,31.708138673759937
B_natural25,GLM+GRAM+LINK+ZEC,50.14,7.65,2019-01-11,True,22.397397007789042
B_natural25,BNB+GLM+GRAM+LINK,57.82,8.84,2017-11-03,False,56.46150174198263
B_natural25,BCH+GLM+GRAM+LINK,31.88,7.65,2019-01-11,True,8.305559222571528
B_natural25,FIL+GRAM+LINK+RENDER,57.3,7.65,2019-01-11,False,31.98708968926312
B_natural25,GRAM+LINK+RENDER+ZEC,60.6,7.65,2019-01-11,True,37.493275944908255
B_natural25,BNB+GRAM+LINK+RENDER,67.62,8.84,2017-11-03,False,96.1701720627481
B_natural25,BCH+GRAM+LINK+RENDER,39.46,7.65,2019-01-11,True,12.736201036856633
B_natural25,FIL+GRAM+LINK+ZEC,90.2,7.65,2019-01-11,True,136.76041859173307
B_natural25,BNB+FIL+GRAM+LINK,94.9,8.84,2017-11-03,False,364.7007511478753
B_natural25,BCH+FIL+GRAM+LINK,64.15,7.65,2019-01-11,True,44.31928915505901
B_natural25,BNB+GRAM+LINK+ZEC,66.09,8.84,2017-11-03,True,88.68218975772089
B_natural25,BCH+GRAM+LINK+ZEC,46.31,7.65,2019-01-11,True,18.380028432918937
B_natural25,BCH+BNB+GRAM+LINK,53.7,8.84,2017-11-03,True,44.688624629825114
B_natural25,AAVE+GRAM+HYPE+RAY,40.69,5.9,2020-10-09,False,7.494679315384014
B_natural25,AAVE+GLM+GRAM+HYPE,26.28,5.9,2020-10-09,False,3.9616306406063773
B_natural25,AAVE+GRAM+HYPE+RENDER,36.38,5.9,2020-10-09,False,6.237765557474914
B_natural25,AAVE+FIL+GRAM+HYPE,73.83,5.9,2020-10-09,False,26.10573396792786
B_natural25,AAVE+GRAM+HYPE+ZEC,37.77,7.47,2019-03-15,True,10.951794808151636
B_natural25,AAVE+BNB+GRAM+HYPE,46.54,8.84,2017-11-03,False,29.312488850935402
B_natural25,AAVE+BCH+GRAM+HYPE,23.15,6.78,2019-11-22,True,4.10341405503883
B_natural25,AAVE+GLM+GRAM+RAY,39.19,5.9,2020-10-09,False,7.035377500600927
B_natural25,AAVE+GRAM+RAY+RENDER,41.4,5.9,2020-10-09,False,7.720608236919271
B_natural25,AAVE+FIL+GRAM+RAY,71.29,5.9,2020-10-09,False,23.934196664746203
B_natural25,AAVE+GRAM+RAY+ZEC,62.63,7.47,2019-03-15,True,37.81542146774573
B_natural25,AAVE+BNB+GRAM+RAY,65.94,8.84,2017-11-03,False,87.97668591847659
B_natural25,AAVE+BCH+GRAM+RAY,42.44,6.78,2019-11-22,True,11.005878718731672
B_natural25,AAVE+GLM+GRAM+RENDER,33.33,5.9,2020-10-09,False,5.458514731875679
B_natural25,AAVE+FIL+GLM+GRAM,63.55,5.9,2020-10-09,False,18.21957473825377
B_natural25,AAVE+GLM+GRAM+ZEC,40.3,7.47,2019-03-15,True,12.546448335484804
B_natural25,AAVE+BNB+GLM+GRAM,49.43,8.84,2017-11-03,False,34.83614749224243
B_natural25,AAVE+BCH+GLM+GRAM,23.02,6.78,2019-11-22,True,4.074134851737844
B_natural25,AAVE+FIL+GRAM+RENDER,63.95,5.9,2020-10-09,False,18.48406061056084
B_natural25,AAVE+GRAM+RENDER+ZEC,51.64,7.47,2019-03-15,True,22.422235254632117
B_natural25,AAVE+BNB+GRAM+RENDER,57.51,8.84,2017-11-03,False,55.488614688360485
B_natural25,AAVE+BCH+GRAM+RENDER,31.9,6.78,2019-11-22,True,6.535212501058674
B_natural25,AAVE+FIL+GRAM+ZEC,79.22,7.47,2019-03-15,True,78.12624536064926
B_natural25,AAVE+BNB+FIL+GRAM,83.11,8.84,2017-11-03,False,210.07512646708133
B_natural25,AAVE+BCH+FIL+GRAM,57.19,6.78,2019-11-22,True,21.466483975307323
B_natural25,AAVE+BNB+GRAM+ZEC,59.72,8.84,2017-11-03,True,62.7619206488418
B_natural25,AAVE+BCH+GRAM+ZEC,36.82,7.47,2019-03-15,True,10.400097435123984
B_natural25,AAVE+BCH+BNB+GRAM,46.28,8.84,2017-11-03,True,28.855923152813535
B_natural25,GLM+GRAM+HYPE+RAY,39.18,5.08,2021-08-06,False,5.362537069820876
B_natural25,GRAM+HYPE+RAY+RENDER,45.01,5.08,2021-08-06,False,6.605437671377529
B_natural25,FIL+GRAM+HYPE+RAY,63.33,5.9,2020-10-09,False,18.07545241584844
B_natural25,GRAM+HYPE+RAY+ZEC,56.51,7.47,2019-03-15,True,28.394186010401356
B_natural25,BNB+GRAM+HYPE+RAY,61.14,8.84,2017-11-03,False,67.86997610400933
B_natural25,BCH+GRAM+HYPE+RAY,37.28,6.78,2019-11-22,True,8.569930383652268
B_natural25,GLM+GRAM+HYPE+RENDER,27.97,4.79,2021-11-19,False,3.2587281638235464
B_natural25,FIL+GLM+GRAM+HYPE,51.89,5.9,2020-10-09,False,11.776661018600931
B_natural25,GLM+GRAM+HYPE+ZEC,32.82,7.47,2019-03-15,True,8.332554540307939
B_natural25,BNB+GLM+GRAM+HYPE,42.85,8.84,2017-11-03,False,23.39598656572229
B_natural25,BCH+GLM+GRAM+HYPE,16.36,6.78,2019-11-22,True,2.7935031875941045
B_natural25,FIL+GRAM+HYPE+RENDER,55.27,5.9,2020-10-09,False,13.409622830760801
B_natural25,GRAM+HYPE+RENDER+ZEC,44.95,7.47,2019-03-15,True,16.006637184661376
B_natural25,BNB+GRAM+HYPE+RENDER,52.89,8.84,2017-11-03,False,42.64921804964358
B_natural25,BCH+GRAM+HYPE+RENDER,26.21,6.78,2019-11-22,True,4.846360747343893
B_natural25,FIL+GRAM+HYPE+ZEC,72.26,7.47,2019-03-15,True,58.1162774328901
B_natural25,BNB+FIL+GRAM+HYPE,77.41,8.84,2017-11-03,False,158.84237343100267
B_natural25,BCH+FIL+GRAM+HYPE,51.4,6.78,2019-11-22,True,16.643836221894258
B_natural25,BNB+GRAM+HYPE+ZEC,55.18,8.84,2017-11-03,True,48.63937751145509
B_natural25,BCH+GRAM+HYPE+ZEC,32.32,7.47,2019-03-15,True,8.101070782373048
B_natural25,BCH+BNB+GRAM+HYPE,42.17,8.84,2017-11-03,True,22.429644828651725
B_natural25,GLM+GRAM+RAY+RENDER,36.15,5.08,2021-08-06,False,4.795232179394036
B_natural25,FIL+GLM+GRAM+RAY,53.96,5.9,2020-10-09,False,12.755768368120773
B_natural25,GLM+GRAM+RAY+ZEC,50.66,7.47,2019-03-15,True,21.362141346651033
B_natural25,BNB+GLM+GRAM+RAY,57.45,8.84,2017-11-03,False,55.3020408096541
B_natural25,BCH+GLM+GRAM+RAY,30.66,6.78,2019-11-22,True,6.129812538088026
B_natural25,FIL+GRAM+RAY+RENDER,51.79,5.9,2020-10-09,False,11.730989598307664
B_natural25,GRAM+RAY+RENDER+ZEC,55.05,7.47,2019-03-15,True,26.47427807401615
B_natural25,BNB+GRAM+RAY+RENDER,59.84,8.84,2017-11-03,False,63.17999142075584
B_natural25,BCH+GRAM+RAY+RENDER,33.63,6.78,2019-11-22,True,7.138860669045134
B_natural25,FIL+GRAM+RAY+ZEC,71.34,7.47,2019-03-15,True,55.83737025691063
B_natural25,BNB+FIL+GRAM+RAY,74.84,8.84,2017-11-03,False,139.61904166275394
B_natural25,BCH+FIL+GRAM+RAY,48.95,6.78,2019-11-22,True,14.90097345996299
B_natural25,BNB+GRAM+RAY+ZEC,79.66,8.84,2017-11-03,True,177.56212540251366
B_natural25,BCH+GRAM+RAY+ZEC,54.33,7.47,2019-03-15,True,25.56961333860057
B_natural25,BCH+BNB+GRAM+RAY,59.15,8.84,2017-11-03,True,60.809400762341596
B_natural25,FIL+GLM+GRAM+RENDER,45.11,5.9,2020-10-09,False,8.99527237933949
B_natural25,GLM+GRAM+RENDER+ZEC,41.08,7.47,2019-03-15,True,13.076963722391923
B_natural25,BNB+GLM+GRAM+RENDER,49.55,8.84,2017-11-03,False,35.08422839223651
B_natural25,BCH+GLM+GRAM+RENDER,21.35,6.78,2019-11-22,True,3.713553738461528
B_natural25,FIL+GLM+GRAM+ZEC,63.46,7.47,2019-03-15,True,39.2811202218651
B_natural25,BNB+FIL+GLM+GRAM,69.55,8.84,2017-11-03,False,106.41246412073974
B_natural25,BCH+FIL+GLM+GRAM,41.87,6.78,2019-11-22,True,10.710704953654888
B_natural25,BNB+GLM+GRAM+ZEC,59.24,8.84,2017-11-03,True,61.11406519968487
B_natural25,BCH+GLM+GRAM+ZEC,33.31,7.47,2019-03-15,True,8.564945056052382
B_natural25,BCH+BNB+GLM+GRAM,43.16,8.84,2017-11-03,True,23.848646547749198
B_natural25,FIL+GRAM+RENDER+ZEC,65.26,7.47,2019-03-15,True,42.62977895129527
B_natural25,BNB+FIL+GRAM+RENDER,70.55,8.84,2017-11-03,False,112.09061136247628
B_natural25,BCH+FIL+GRAM+RENDER,42.58,6.78,2019-11-22,True,11.079428989809802
B_natural25,BNB+GRAM+RENDER+ZEC,70.53,8.84,2017-11-03,True,111.97446646316544
B_natural25,BCH+GRAM+RENDER+ZEC,43.81,7.47,2019-03-15,True,15.089834427534404
B_natural25,BCH+BNB+GRAM+RENDER,51.57,8.84,2017-11-03,True,39.50218652926859
B_natural25,BNB+FIL+GRAM+ZEC,96.61,8.84,2017-11-03,True,393.9794161112594
B_natural25,BCH+FIL+GRAM+ZEC,67.35,7.47,2019-03-15,True,46.82568116537788
B_natural25,BCH+BNB+FIL+GRAM,73.96,8.84,2017-11-03,True,133.52810544942446
B_natural25,BCH+BNB+GRAM+ZEC,54.6,8.84,2017-11-03,True,47.05566202850488
B_natural25,LTC+TRX+XLM+XRP,22.74,8.74,2017-12-08,False,5.994302830573468
B_natural25,LTC+POL+TRX+XLM,41.19,8.74,2017-12-08,False,20.38385963629309
B_natural25,LTC+TRX+UNI+XLM,26.67,8.74,2017-12-08,False,7.895302143858971
B_natural25,LINK+LTC+TRX+XLM,36.81,8.74,2017-12-08,False,15.476400036737132
B_natural25,AAVE+LTC+TRX+XLM,29.69,8.74,2017-12-08,False,9.700692200916968
B_natural25,HYPE+LTC+TRX+XLM,26.71,8.74,2017-12-08,False,7.917119252779549
B_natural25,LTC+RAY+TRX+XLM,32.85,8.74,2017-12-08,False,11.97236706178969
B_natural25,GLM+LTC+TRX+XLM,24.57,8.74,2017-12-08,False,6.822030854312291
B_natural25,LTC+RENDER+TRX+XLM,27.97,8.74,2017-12-08,False,8.632277744048222
B_natural25,FIL+LTC+TRX+XLM,39.34,8.74,2017-12-08,False,18.16446228603313
B_natural25,LTC+TRX+XLM+ZEC,41.61,8.74,2017-12-08,True,20.91996170222983
B_natural25,BNB+LTC+TRX+XLM,59.39,8.84,2017-11-03,False,61.624848465551125
B_natural25,BCH+LTC+TRX+XLM,23.8,8.74,2017-12-08,True,6.462170829435441
B_natural25,POL+TRX+XLM+XRP,33.5,8.36,2018-04-27,False,11.194981526404419
B_natural25,TRX+UNI+XLM+XRP,21.65,8.36,2018-04-27,False,5.146799699271155
B_natural25,LINK+TRX+XLM+XRP,29.46,8.36,2018-04-27,False,8.658718853199188
