,AAPL,GOOGL,MSFT,AMZN,META,XOM,JNJ,JPM,GE,WFC,PG,CVX,PFE,VZ,KO,PEP,WMT,BAC,INTC,ORCL,CSCO,HD,CMCSA,NFLX,MRK,BA,IBM,MO,ABT,MCD,UNH,MA,GILD,QCOM,AMGN,COST,DIS,MMM,ABBV,MDT,TXN,LMT,UPS,ACN,NKE,LIN,DHR,CAT,CL,BMY,SPY,CWB
2024-12-23,253.967379,191.758406,425.482523,223.75,596.859891,101.342,139.197016,232.863863,168.660064,68.863538,161.572479,135.050188,23.605462,35.563554,59.859596,144.198153,90.43314,42.869947,20.3,165.69778,57.276329,377.923513,33.004969,90.755,94.700183,180.72,214.302,47.363097,110.792629,283.411434,491.088004,526.576858,90.439203,152.253781,250.726365,930.71414,109.490879,126.542553,168.023407,76.943091,183.037333,469.406033,114.447338,339.867655,73.515845,414.65184,228.694358,357.249026,88.041891,53.152627,585.008,76.77412
2024-12-30,241.815021,190.793446,418.3867,224.19,601.656184,102.656,138.371718,234.901193,170.524369,69.057219,157.379009,138.660905,23.578859,35.86645,59.188631,141.142348,89.564919,43.324365,20.56,163.108753,56.941079,374.383426,32.778728,88.105,94.168266,169.9,214.177,48.050305,109.674971,284.531104,493.986443,515.851392,87.844518,152.825072,249.361283,907.815225,109.108078,126.241215,171.053322,77.143215,182.39587,462.542109,112.341892,337.644364,70.524033,405.358494,232.395426,356.201346,86.450022,52.705156,581.999,77.056915
2025-01-06,235.34635,191.042147,414.038285,218.94,612.83095,101.399,136.327667,232.804814,170.256623,67.749868,151.117396,143.622124,23.694138,34.280244,58.536838,134.530869,91.755204,43.614419,19.15,151.889384,56.824991,375.066432,31.904842,83.769,94.272749,172.0,211.388,45.997723,108.210455,272.49466,501.391425,500.073708,86.374196,152.002026,250.325432,927.980533,106.64441,127.543773,165.342735,76.866853,182.051203,449.323054,111.879057,333.770304,68.494218,405.995696,232.623032,343.678146,82.815573,52.015713,570.732,75.915981
2025-01-13,228.519965,194.981571,424.000109,225.94,609.756148,106.9,141.09712,251.526642,181.323452,74.644937,153.566764,151.434402,23.3217,35.15969,60.108811,139.821939,90.709392,44.98734,21.49,158.309045,58.266415,393.815424,32.097886,85.81,93.009447,171.09,216.236,46.892902,109.91152,271.181944,490.866528,519.921285,88.257745,159.341657,259.756905,934.170767,105.044499,137.089385,163.462337,83.937917,184.22452,470.702019,117.73256,337.871888,68.147899,427.415486,235.878785,377.967629,85.049944,52.444286,587.534,77.915053
2025-01-21,221.365674,199.169695,438.853899,234.85,644.305381,103.417,140.895594,257.039342,195.107406,74.877355,157.369728,145.976124,23.517959,35.84874,59.35158,140.642479,93.491647,44.977671,20.83,180.497675,60.201212,398.740763,33.010456,97.759,90.758299,176.06,216.246,47.064704,121.09832,275.535141,512.773334,528.631229,89.439769,166.65224,262.91664,930.694332,110.089618,145.254675,162.261809,85.948692,177.618402,477.076349,120.727376,347.281973,70.774152,430.601496,243.241338,400.590064,84.750982,55.593365,597.75,78.539154
2025-01-27,234.501747,202.959898,410.193891,237.68,685.790333,101.675,146.010521,259.426884,201.870469,76.3106,159.162815,139.917622,23.905568,35.712743,60.846872,142.123224,96.846138,44.764965,19.43,167.186463,58.624352,396.316573,29.535671,97.676,93.864313,176.52,245.97,47.227464,123.907127,278.662493,522.383441,550.37141,93.408676,167.446237,272.462665,970.50992,110.973005,147.947277,175.219887,86.549065,178.054192,444.427108,103.666001,368.881089,73.977604,437.33623,220.421381,365.02508,83.612996,54.922556,591.703,78.275861
2025-02-03,226.184884,184.376961,404.946145,229.15,711.0057,103.636,146.94138,267.676523,203.566192,78.507214,161.061377,143.134443,23.202463,36.156999,61.191939,136.360579,99.796117,45.828496,19.1,171.512116,60.239908,391.881844,30.158675,101.393,82.903028,181.49,242.738,47.616279,125.011278,284.067792,507.496442,557.624743,92.293923,162.63384,280.214038,1034.97091,108.813615,145.682381,181.603646,85.777156,173.6079,426.609704,102.649579,369.868094,66.069985,446.090405,204.607726,357.595645,83.67086,52.966027,590.671,78.554172
2025-02-10,243.314375,184.267533,403.64162,228.68,733.046757,103.967,149.849115,268.443254,206.53123,77.835713,156.190318,147.301282,23.013166,37.163375,66.013296,135.238231,102.647435,45.403083,23.6,171.217185,62.755144,393.930862,31.053696,105.86,78.847163,184.42,253.021,48.185938,126.502852,297.822349,504.106906,559.616437,100.020319,166.768435,280.187585,1062.773465,108.342476,145.179931,183.766501,88.445482,176.5303,406.257928,105.471966,371.803774,70.264294,448.002011,204.152514,347.21802,82.976496,50.21757,599.451,79.393802
2025-02-18,244.259382,178.726475,404.233114,216.58,680.188023,106.321,156.997684,256.457014,198.161692,75.422203,163.228423,148.799519,23.707257,38.768137,68.390427,144.773474,93.511379,43.324365,24.87,164.974482,61.894159,370.650943,31.799546,100.315,85.011699,177.15,253.215,49.777367,130.67732,294.212381,449.132859,552.432467,105.661358,160.184069,291.591016,1026.26526,106.654226,141.624186,192.541788,85.710448,194.826644,423.086543,107.082858,349.054749,73.592805,448.982322,208.041605,334.167371,86.284369,52.015713,589.855,77.978147
2025-02-24,240.568882,169.395214,393.122422,212.28,664.913521,106.935,159.628823,256.854938,205.252,76.220218,166.689944,150.411545,23.824441,39.076396,68.256234,144.74518,97.290115,44.571596,23.73,163.254052,62.019921,381.521318,31.483656,98.056,87.62379,174.63,244.461,50.500744,133.670152,297.609998,457.356337,571.061245,109.851294,152.186001,296.450706,1039.730263,111.699345,151.529478,199.163746,87.692633,189.030069,432.350441,109.568233,333.952616,76.411457,457.854134,205.597316,338.009844,87.923839,55.546781,584.192,77.265439
2025-03-03,237.813441,172.956612,389.478274,199.25,622.58275,104.716,161.244264,235.143829,192.231617,69.145129,168.713159,148.249533,24.094866,41.760065,68.467108,146.947884,90.492337,40.280021,20.64,152.538232,61.855464,362.474112,32.984132,89.111,89.903433,154.18,253.273,52.254933,132.82751,311.909956,475.189921,541.790282,112.830378,156.949309,312.617595,956.144124,103.562372,142.913632,204.175473,90.056008,183.754318,458.055308,111.952352,327.896431,75.986036,459.540269,209.862451,344.250177,93.295516,56.916352,566.238,75.863116
2025-03-10,212.36789,164.819703,384.774549,197.95,605.149473,107.483,157.491023,225.593659,195.828074,68.950491,161.061377,148.894344,23.184435,39.502519,66.780466,141.381677,84.207599,39.783817,24.05,146.747756,58.527613,340.097908,31.088794,91.8,89.827445,161.81,240.5,53.26766,122.725491,291.07648,472.54987,522.834508,107.844871,152.432222,301.887785,896.265513,96.819187,146.928499,201.774418,88.693256,170.155032,450.821583,107.478677,305.511544,69.285651,448.021076,208.546296,333.774279,86.621907,54.978456,553.349,75.530511
2025-03-17,217.122766,163.325779,387.448245,196.21,593.845249,110.941,158.284234,234.512974,202.802419,70.575718,159.834024,156.224323,23.689228,39.88331,66.307325,138.394003,85.062118,41.321074,24.26,149.65774,58.334133,339.943014,32.247056,96.029,89.204708,178.11,236.161,52.083131,122.367126,296.522696,499.820731,530.811193,103.625528,152.665864,304.129978,901.560293,97.62405,146.879656,200.09749,86.082108,172.643412,425.223095,105.950631,292.575073,65.688908,450.80461,209.159842,329.980943,87.084816,56.897718,556.166,76.244632
2025-03-24,216.754711,153.704906,375.109634,192.72,574.413935,113.083,158.36162,235.69704,198.580059,68.794781,161.11891,157.494979,22.724713,40.735556,67.948835,142.028689,84.240979,40.134078,22.71,138.489693,58.875876,346.719608,32.132985,93.385,85.487446,173.31,236.287,53.527513,126.706248,298.124525,499.037419,535.686384,108.18358,148.674473,295.382536,921.787544,96.259708,141.487426,195.600275,84.171249,170.068228,426.95416,100.94306,291.626398,61.192979,451.571803,204.01792,323.99612,89.51509,55.919454,547.962,75.256602
2025-03-31,187.389869,145.010265,356.334347,171.0,502.694361,100.221,148.233673,205.343441,165.725133,59.345109,157.014946,135.865377,20.705539,39.012931,67.523973,139.497729,82.301903,33.45966,19.85,126.102597,53.114179,342.605248,29.555593,85.586,78.052922,136.59,220.29,51.612857,120.526873,291.348305,507.750556,485.30941,103.790044,124.083606,283.295862,908.719154,81.988105,123.972447,178.135454,79.608731,146.013889,417.921675,89.942973,273.160783,55.353106,430.769068,180.152234,283.104741,88.396392,52.080377,498.28,71.33612
2025-04-07,197.108518,156.503524,384.665621,184.87,541.377714,99.069,146.773005,230.65494,180.48849,60.834089,160.044975,128.611259,19.750038,40.283916,68.972364,137.423484,91.809311,34.977457,19.74,130.581052,55.831241,342.566524,29.856639,91.829,75.858971,156.84,228.037,52.146752,122.890145,300.852487,579.718552,505.908597,100.286827,135.561291,275.202794,955.251746,83.323,132.803201,166.787608,79.627942,142.358478,459.264152,89.363052,273.821963,52.587867,434.575526,187.050289,288.381999,90.653075,47.757611,526.542,72.090326
2025-04-14,195.944667,150.547745,364.196993,172.61,499.457468,102.699,152.32548,226.514479,180.607709,62.975106,163.611971,130.73534,19.957364,40.569487,70.488346,135.910618,92.224827,36.397961,18.93,126.900906,54.302285,343.728226,30.113413,97.303,74.728463,161.9,231.261,53.536718,127.44886,302.211614,439.1479,513.431476,101.16747,133.039899,266.840279,986.078472,83.244477,127.196063,166.348073,79.339783,143.168649,448.800395,88.764721,271.905575,53.912475,444.696573,185.167199,289.168183,92.614799,46.363778,519.117,73.099199
2025-04-21,208.180018,161.304001,388.032497,188.99,545.062792,104.284,149.529896,237.83239,197.139489,67.860519,155.359453,131.550836,20.660469,38.607339,69.435849,126.909536,94.074864,38.616281,20.05,136.638987,55.227449,346.1678,30.016016,110.153,79.269654,177.95,225.064,53.628769,125.376283,307.492793,404.846572,529.459772,99.841667,144.62467,270.256496,968.885309,88.613505,134.14149,178.916252,80.83821,157.07657,461.913939,90.127075,282.537194,55.710846,441.037652,195.38544,302.607532,91.072835,45.111212,543.011,75.616483
2025-04-28,204.270674,163.365617,431.039391,189.98,594.612144,102.017,151.019584,246.582044,206.349201,71.821401,154.87703,131.332739,21.814282,40.293128,69.184795,127.261587,97.695791,39.958948,20.62,148.715391,57.778955,352.886309,30.511855,115.649,79.6912,185.46,237.788,54.871454,129.239255,302.852345,386.743362,555.174518,100.335214,136.106456,270.622176,1001.064247,90.782711,138.791311,190.849772,81.500975,160.021646,457.233293,88.737105,294.035521,56.648707,447.480107,197.278441,319.621491,87.746461,47.625762,558.908,77.047603
2025-05-05,197.48652,152.131305,434.455781,193.06,590.100414,103.074,149.181657,247.138663,213.561985,70.894415,152.117572,131.323256,20.4667,40.173373,68.093674,124.11216,95.918818,40.65947,21.42,148.330604,58.207453,351.134076,30.325916,114.022,72.783607,194.85,242.95,54.705763,129.647932,304.52213,368.098603,564.354811,93.783619,141.334206,255.84102,1000.855754,103.984435,139.299275,177.512308,80.185049,167.569928,457.929588,88.267646,296.510454,56.368315,445.227707,188.041389,321.537166,87.096703,43.745633,556.521,77.43029
2025-05-12,210.425189,165.516868,450.670227,205.59,637.757429,104.867,146.386073,261.278729,230.272594,74.544327,157.540004,134.746441,20.971937,40.523427,69.522753,125.577453,97.426227,43.481017,21.66,158.344942,61.956803,368.62737,31.414992,119.153,72.869832,205.82,260.069,54.208689,131.165875,309.308199,282.292096,578.884486,99.193282,148.4603,264.460855,1018.468448,111.32636,149.566003,176.954577,83.028218,183.357122,452.900795,93.266012,305.938311,61.018943,450.253805,194.364607,349.146586,88.473802,44.028167,585.968,79.353536
2025-05-19,194.498375,167.787633,446.612637,200.99,624.530989,99.865,147.943474,254.58954,231.276026,71.266256,160.029306,131.051208,21.422058,39.906226,69.300666,123.065523,95.541966,42.031326,20.05,153.885355,61.460136,351.134076,30.564981,118.539,74.326079,202.36,252.143,54.99112,127.760233,305.386146,285.831505,559.332942,103.906172,141.528908,263.732741,1001.262811,107.694659,144.90934,176.223758,77.495565,171.489977,453.442358,89.233342,298.128309,58.031326,451.365251,182.897581,339.084354,89.792715,44.122345,571.087,78.117164
2025-05-27,200.056325,171.044389,456.711968,205.01,644.878592,99.158,151.426448,257.802304,244.310698,73.174387,163.917634,131.204776,21.578222,40.495791,69.619312,125.073164,97.902251,42.936167,19.55,163.317579,61.391966,356.535989,30.609253,120.723,73.617117,207.32,252.563,55.791962,129.978766,304.687167,291.962614,581.187003,106.528746,141.353676,279.770674,1032.71547,110.953374,145.625935,178.964332,79.704784,177.861272,466.497877,91.263712,305.100493,58.58244,459.902733,188.209876,343.666175,90.132141,45.469088,581.224,78.274163
2025-06-02,203.114194,172.976531,466.652566,213.57,694.896048,101.067,151.250836,259.49169,253.967483,74.691107,158.25399,134.573677,21.449616,40.3484,68.895117,125.079117,96.662605,44.011282,20.06,171.694105,64.333015,357.816558,30.724358,124.1475,75.657779,210.8,262.127,54.530866,129.978766,300.078978,293.229452,585.672941,108.831966,146.159397,281.857935,1007.656597,111.7975,142.828268,182.541503,83.988748,187.170172,469.03933,91.928026,305.899791,61.122731,466.431371,194.275408,348.91947,87.513712,45.59152,590.839,79.758723
2025-06-09,195.673712,174.173117,471.196273,212.1,680.1159,108.676,153.270376,258.730001,235.061247,70.806347,154.645467,140.044542,22.542766,39.620655,69.064049,125.867895,93.657704,43.150043,20.14,212.343439,62.414516,345.474697,30.998841,121.215,78.282856,200.32,270.267,55.055556,131.963768,294.758083,303.199756,557.794623,107.187691,151.526279,286.605241,983.104064,115.762924,139.70666,183.74351,83.825458,189.679782,473.674318,93.565421,300.179518,58.913359,459.79076,198.884022,352.573077,87.533107,46.853504,588.729,78.922987
2025-06-16,200.205733,166.16596,473.616937,209.69,680.120884,111.177,146.138572,268.544066,237.813232,73.781075,153.487653,143.538217,22.019156,38.413887,66.944088,124.155669,95.323788,44.529983,21.08,202.427764,64.586218,340.565228,30.573835,123.141,76.50238,198.75,273.923,55.954575,129.404672,280.650388,294.132591,528.953615,105.745267,148.196462,280.887116,973.255252,115.458647,141.385261,178.185432,82.932165,192.792476,458.201638,92.882393,274.813862,58.193123,449.805176,194.642115,355.999567,85.128032,44.131762,587.783,79.257281
2025-06-23,200.285416,178.022137,492.010021,223.3,731.233361,106.02,148.694704,280.36977,252.854767,77.793043,154.240232,138.009764,22.221251,38.975817,68.393052,126.050661,96.464262,46.115446,22.69,207.43,66.855306,359.190041,31.273324,132.312,76.541086,214.55,282.434,55.018096,130.757198,284.6435,301.0474,546.172868,107.860172,155.267427,269.043122,978.070447,120.59378,149.228545,175.310233,83.31116,201.430201,446.546007,94.669493,284.530622,70.115949,457.629848,197.344128,379.886258,86.029935,43.651455,608.188,80.86976
2025-06-30,212.70614,179.019292,494.88704,223.41,716.661122,108.754,152.206947,290.443605,245.27439,81.805011,155.176132,142.405652,23.314401,40.118101,69.384961,130.225416,97.545233,47.886859,22.49,234.148057,67.962733,362.053898,32.158671,129.718,78.311885,215.92,284.647,55.860927,130.815581,287.113567,300.502007,564.950289,108.912752,158.861671,289.537115,979.936956,122.230086,150.131651,182.01262,85.606527,210.126289,450.372794,97.429673,293.505866,74.349768,469.263251,201.711905,392.871374,89.976974,44.771054,618.504,81.792301
2025-07-07,210.325584,179.677414,499.331539,225.02,715.166022,111.884,153.075251,281.475178,254.12942,80.777556,151.529016,149.06667,23.562426,38.959651,67.945721,130.109985,93.618036,45.733761,23.43,227.961768,66.57154,360.485595,31.265126,124.511,80.663274,226.84,276.477,54.128442,128.460822,292.805461,296.168077,546.772752,106.856323,154.20972,286.653782,963.366727,118.159035,152.9784,185.060909,87.088346,215.213599,455.231741,94.753702,272.016976,70.690191,462.583172,203.349822,400.830313,86.873651,44.713802,616.802,82.294276
2025-07-14,210.345505,184.533561,506.008209,226.13,701.979242,104.46,159.709488,285.802395,261.939756,78.908566,150.670757,144.00852,22.478463,38.229509,67.926272,137.786147,94.262651,46.311183,23.1,242.683969,66.669511,350.091936,30.863031,120.924,77.373265,229.34,278.7,54.334467,120.87609,290.032737,275.277563,549.237394,105.472376,151.604628,286.158664,944.125801,119.686911,150.416326,183.565271,86.788108,210.70992,451.774975,92.835611,273.352575,70.534464,458.833644,188.658207,408.522637,84.721419,45.190902,620.719,83.849412
2025-07-21,213.034836,192.630462,509.639206,231.44,710.351801,107.009,164.197354,293.014424,270.217717,82.509552,153.779373,148.615564,23.165362,40.326328,67.265,137.988151,96.662605,47.417092,20.7,242.357688,67.296528,365.619108,30.094583,118.049,81.969601,233.06,253.206,56.038858,123.681252,291.399573,273.729036,564.701031,113.24977,155.130317,297.633747,928.766817,119.736197,148.492317,184.55458,90.013244,179.942886,410.108772,96.89635,274.039731,74.232973,466.60898,203.975208,429.880383,85.784827,46.211896,630.135,84.006894
2025-07-28,201.580279,188.591983,519.956793,214.75,747.55985,106.272,163.250999,283.938061,268.018883,76.109973,146.347837,145.313849,21.950559,40.139112,66.963537,133.976924,97.674156,44.686572,19.31,241.665577,65.748581,363.982618,29.058071,115.86,76.72494,221.9,243.779,57.855626,124.414308,295.714868,231.568181,556.422619,110.306445,145.131071,288.216801,946.99471,114.925852,141.758283,189.345938,86.526611,177.197137,409.952975,79.062781,247.153544,72.627042,453.308024,195.646651,424.865524,81.472659,42.204257,614.923,82.620599
